ID,timestamp,temp_1,temp_2,mean_national_temp,humidity_1,humidity_2,loc_1,loc_2,loc_secondary_1,loc_secondary_2,loc_secondary_3,consumption_secondary_1,consumption_secondary_2,consumption_secondary_3
5425,2017-06-15T02:00:00.0,19.1,21.7,21.6,62.0,78.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",160,110,166
5426,2017-06-15T03:00:00.0,18.2,20.8,21.5,66.0,81.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",158,110,165
5427,2017-06-15T04:00:00.0,17.2,20.4,21.5,71.0,81.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",154,108,162
5428,2017-06-15T05:00:00.0,16.3,20.8,21.4,76.0,72.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",156,109,161
5429,2017-06-15T06:00:00.0,16.0,19.8,21.4,80.0,80.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",199,118,173
5430,2017-06-15T07:00:00.0,17.5,20.9,21.3,78.0,74.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",239,124,182
5431,2017-06-15T08:00:00.0,20.1,22.8,21.3,69.0,65.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",255,133,222
5432,2017-06-15T09:00:00.0,22.4,26.2,21.4,63.0,53.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",294,159,280
5433,2017-06-15T10:00:00.0,23.6,28.7,21.7,56.0,48.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",341,157,319
5434,2017-06-15T11:00:00.0,24.3,30.7,22.3,57.0,44.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",342,158,322
5435,2017-06-15T12:00:00.0,25.1,32.7,22.7,51.0,39.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",319,150,299
5436,2017-06-15T13:00:00.0,25.9,33.8,23.2,47.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",322,143,294
5437,2017-06-15T14:00:00.0,26.8,35.1,23.7,42.0,27.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",304,154,318
5438,2017-06-15T15:00:00.0,26.4,36.0,23.8,40.0,22.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",284,158,340
5439,2017-06-15T16:00:00.0,25.6,36.5,23.8,41.0,21.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",288,153,334
5440,2017-06-15T17:00:00.0,25.1,36.4,23.9,39.0,20.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",266,143,290
5441,2017-06-15T18:00:00.0,24.4,33.0,23.5,40.0,39.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",225,135,250
5442,2017-06-15T19:00:00.0,22.6,31.4,23.0,52.0,45.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",201,126,236
5443,2017-06-15T20:00:00.0,20.3,29.7,22.7,61.0,51.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",192,127,216
5444,2017-06-15T21:00:00.0,19.3,28.8,22.2,64.0,56.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",161,121,195
5445,2017-06-15T22:00:00.0,17.5,28.1,21.9,61.0,53.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",161,118,182
5446,2017-06-15T23:00:00.0,16.2,27.5,21.7,66.0,53.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",165,116,170
5447,2017-06-16T00:00:00.0,15.6,26.2,21.8,69.0,56.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",163,112,167
5448,2017-06-16T01:00:00.0,15.2,25.5,21.7,75.0,57.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",157,112,167
5449,2017-06-16T02:00:00.0,14.8,24.6,21.6,80.0,64.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",160,109,166
5450,2017-06-16T03:00:00.0,14.3,23.6,21.5,83.0,69.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",157,109,167
5451,2017-06-16T04:00:00.0,13.5,22.5,21.4,87.0,72.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",157,108,166
5452,2017-06-16T05:00:00.0,12.9,21.6,21.3,89.0,75.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",156,107,165
5453,2017-06-16T06:00:00.0,12.4,22.6,21.2,85.0,72.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",208,122,174
5454,2017-06-16T07:00:00.0,13.1,22.8,21.0,77.0,71.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",228,119,191
5455,2017-06-16T08:00:00.0,14.5,24.3,20.8,72.0,64.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",252,133,217
5456,2017-06-16T09:00:00.0,16.4,27.8,20.7,67.0,53.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",252,165,274
5457,2017-06-16T10:00:00.0,17.6,29.4,20.7,63.0,45.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",293,170,309
5458,2017-06-16T11:00:00.0,18.6,31.1,20.8,59.0,39.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",289,173,308
5459,2017-06-16T12:00:00.0,19.0,31.5,21.2,56.0,36.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",244,167,310
5460,2017-06-16T13:00:00.0,19.5,32.5,21.6,48.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",257,163,316
5461,2017-06-16T14:00:00.0,20.3,32.7,22.1,49.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",261,151,324
5462,2017-06-16T15:00:00.0,21.0,33.0,22.3,45.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",243,150,308
5463,2017-06-16T16:00:00.0,21.8,33.4,22.5,41.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",226,150,300
5464,2017-06-16T17:00:00.0,22.2,32.3,22.7,43.0,25.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",202,140,261
5465,2017-06-16T18:00:00.0,21.0,32.1,22.6,46.0,21.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",169,133,222
5466,2017-06-16T19:00:00.0,20.9,31.1,22.4,49.0,22.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",160,124,204
5467,2017-06-16T20:00:00.0,20.6,29.6,22.3,49.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",156,125,184
5468,2017-06-16T21:00:00.0,19.8,27.8,21.8,54.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",138,121,177
5469,2017-06-16T22:00:00.0,18.2,26.4,21.3,63.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",140,118,176
5470,2017-06-16T23:00:00.0,16.8,25.5,21.0,71.0,35.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",139,116,170
5471,2017-06-17T00:00:00.0,15.7,25.3,21.0,77.0,37.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",135,113,166
5472,2017-06-17T01:00:00.0,16.0,23.5,20.9,77.0,44.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,110,163
5473,2017-06-17T02:00:00.0,16.0,21.8,20.7,78.0,51.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,107,161
5474,2017-06-17T03:00:00.0,15.6,20.6,20.6,80.0,56.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,104,162
5475,2017-06-17T04:00:00.0,15.2,20.0,20.6,82.0,58.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",130,104,161
5476,2017-06-17T05:00:00.0,14.7,19.2,20.4,85.0,62.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,102,164
5477,2017-06-17T06:00:00.0,14.7,18.5,20.4,87.0,65.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",117,101,162
5478,2017-06-17T07:00:00.0,15.8,20.5,20.3,86.0,56.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",119,102,160
5479,2017-06-17T08:00:00.0,17.2,21.9,20.2,82.0,54.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",119,114,161
5480,2017-06-17T09:00:00.0,19.1,25.5,20.4,76.0,41.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",126,119,162
5481,2017-06-17T10:00:00.0,20.3,27.6,20.8,73.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",127,114,163
5482,2017-06-17T11:00:00.0,22.7,29.8,21.4,62.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,113,165
5483,2017-06-17T12:00:00.0,22.5,31.8,21.9,62.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",133,114,167
5484,2017-06-17T13:00:00.0,24.3,32.7,22.5,57.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",132,115,167
5485,2017-06-17T14:00:00.0,24.3,33.2,23.0,55.0,28.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",140,116,166
5486,2017-06-17T15:00:00.0,25.8,33.8,23.4,47.0,28.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",145,118,168
5487,2017-06-17T16:00:00.0,26.3,34.0,23.7,46.0,25.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",141,119,169
5488,2017-06-17T17:00:00.0,26.4,33.5,24.1,47.0,25.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",148,118,165
5489,2017-06-17T18:00:00.0,25.9,32.9,24.0,47.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",146,118,168
5490,2017-06-17T19:00:00.0,26.7,32.1,23.8,47.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",146,119,166
5491,2017-06-17T20:00:00.0,25.5,31.1,23.5,51.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",142,118,168
5492,2017-06-17T21:00:00.0,24.2,28.2,22.8,54.0,37.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",138,112,166
5493,2017-06-17T22:00:00.0,22.4,25.9,22.2,57.0,44.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",144,112,165
5494,2017-06-17T23:00:00.0,20.9,24.2,21.8,62.0,51.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",143,111,161
5495,2017-06-18T00:00:00.0,20.0,22.8,21.7,66.0,57.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",138,109,161
5496,2017-06-18T01:00:00.0,19.6,22.0,21.6,68.0,61.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",139,109,162
5497,2017-06-18T02:00:00.0,18.1,21.6,21.5,74.0,62.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",134,109,160
5498,2017-06-18T03:00:00.0,16.8,22.1,21.4,79.0,57.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",134,105,162
5499,2017-06-18T04:00:00.0,15.5,22.9,21.3,85.0,51.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",132,105,162
5500,2017-06-18T05:00:00.0,15.4,23.4,21.2,87.0,49.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,103,162
5501,2017-06-18T06:00:00.0,15.3,22.9,21.1,88.0,51.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",118,112,161
5502,2017-06-18T07:00:00.0,17.3,24.3,21.1,82.0,46.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",121,102,161
5503,2017-06-18T08:00:00.0,19.1,25.4,21.1,76.0,45.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",124,101,162
5504,2017-06-18T09:00:00.0,21.3,29.2,21.3,70.0,38.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",125,110,161
5505,2017-06-18T10:00:00.0,23.5,31.5,21.8,60.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,104,164
5506,2017-06-18T11:00:00.0,24.9,32.0,22.6,52.0,28.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",131,103,165
5507,2017-06-18T12:00:00.0,26.0,32.7,23.3,53.0,28.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",137,105,166
5508,2017-06-18T13:00:00.0,26.4,33.5,23.9,49.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",143,104,166
5509,2017-06-18T14:00:00.0,26.8,34.3,24.4,47.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",141,106,165
5510,2017-06-18T15:00:00.0,27.5,34.7,24.7,45.0,25.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",150,113,170
5511,2017-06-18T16:00:00.0,28.3,32.8,25.1,43.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",150,110,162
5512,2017-06-18T17:00:00.0,28.4,34.0,25.4,40.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",148,113,165
5513,2017-06-18T18:00:00.0,28.7,33.2,25.3,40.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",150,110,166
5514,2017-06-18T19:00:00.0,28.6,31.8,25.1,42.0,28.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",149,108,166
5515,2017-06-18T20:00:00.0,27.8,30.3,24.9,44.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",151,109,166
5516,2017-06-18T21:00:00.0,26.9,28.3,24.1,47.0,33.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",148,109,162
5517,2017-06-18T22:00:00.0,24.7,27.0,23.5,54.0,35.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",147,109,162
5518,2017-06-18T23:00:00.0,23.6,26.2,23.1,57.0,36.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",147,110,162
5519,2017-06-19T00:00:00.0,21.8,25.5,23.0,64.0,38.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",149,107,158
5520,2017-06-19T01:00:00.0,21.2,24.8,22.9,67.0,40.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",146,106,160
5521,2017-06-19T02:00:00.0,20.4,23.1,22.8,74.0,48.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",145,104,161
5522,2017-06-19T03:00:00.0,20.7,21.7,22.6,73.0,54.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",141,104,158
5523,2017-06-19T04:00:00.0,19.9,21.1,22.6,76.0,57.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",144,103,156
5524,2017-06-19T05:00:00.0,18.8,20.6,22.5,79.0,59.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",145,103,158
5525,2017-06-19T06:00:00.0,17.1,19.8,22.5,87.0,62.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",186,109,169
5526,2017-06-19T07:00:00.0,18.8,21.4,22.4,78.0,59.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",218,107,183
5527,2017-06-19T08:00:00.0,21.0,24.3,22.4,71.0,45.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",245,123,224
5528,2017-06-19T09:00:00.0,23.3,27.5,22.6,60.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",290,140,279
5529,2017-06-19T10:00:00.0,25.3,29.0,23.2,52.0,31.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",306,145,314
5530,2017-06-19T11:00:00.0,27.7,29.7,24.1,42.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",328,152,334
5531,2017-06-19T12:00:00.0,28.2,30.5,24.8,38.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",300,153,329
5532,2017-06-19T13:00:00.0,29.0,32.0,25.5,39.0,28.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",302,153,317
5533,2017-06-19T14:00:00.0,29.9,32.2,26.1,35.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",314,174,326
5534,2017-06-19T15:00:00.0,30.4,32.6,26.4,30.0,27.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",318,172,337
5535,2017-06-19T16:00:00.0,31.2,32.0,26.7,32.0,25.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",310,178,329
5536,2017-06-19T17:00:00.0,31.5,31.6,27.1,31.0,24.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",289,169,293
5537,2017-06-19T18:00:00.0,31.2,31.1,27.0,29.0,25.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",226,160,251
5538,2017-06-19T19:00:00.0,30.8,30.5,26.8,30.0,26.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",197,141,232
5539,2017-06-19T20:00:00.0,30.3,29.1,26.6,31.0,29.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",180,135,215
5540,2017-06-19T21:00:00.0,29.5,26.6,25.7,31.0,33.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",157,136,198
5541,2017-06-19T22:00:00.0,26.1,24.2,25.0,48.0,51.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",159,130,187
5542,2017-06-19T23:00:00.0,24.6,22.6,24.6,58.0,55.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",161,125,182
5543,2017-06-20T00:00:00.0,23.4,20.9,24.5,65.0,65.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",158,121,173
5544,2017-06-20T01:00:00.0,22.3,19.9,24.4,69.0,71.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",157,118,174
5545,2017-06-20T02:00:00.0,21.6,19.2,24.3,70.0,71.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",156,114,171
5546,2017-06-20T03:00:00.0,20.5,18.3,24.2,75.0,68.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",153,109,170
5547,2017-06-20T04:00:00.0,18.9,17.7,24.1,79.0,70.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",156,109,170
5548,2017-06-20T05:00:00.0,18.6,17.2,24.0,83.0,78.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",147,110,168
5549,2017-06-20T06:00:00.0,17.5,17.4,24.0,84.0,71.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",192,121,178
5550,2017-06-20T07:00:00.0,18.8,18.8,23.9,81.0,58.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",226,119,195
5551,2017-06-20T08:00:00.0,21.3,20.5,23.8,76.0,55.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",263,137,243
5552,2017-06-20T09:00:00.0,24.8,25.4,24.0,66.0,41.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",304,162,304
5553,2017-06-20T10:00:00.0,26.8,27.3,24.5,52.0,39.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",292,171,324
5554,2017-06-20T11:00:00.0,28.5,28.6,25.3,49.0,38.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",313,187,326
5555,2017-06-20T12:00:00.0,28.9,29.7,26.0,38.0,33.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",318,180,315
5556,2017-06-20T13:00:00.0,30.2,30.3,26.6,39.0,32.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",338,182,312
5557,2017-06-20T14:00:00.0,30.7,31.4,27.2,34.0,30.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",322,186,315
5558,2017-06-20T15:00:00.0,31.5,30.8,27.3,32.0,32.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",337,190,334
5559,2017-06-20T16:00:00.0,31.8,30.9,27.5,33.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",333,190,301
5560,2017-06-20T17:00:00.0,31.9,30.0,27.6,32.0,35.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",291,182,275
5561,2017-06-20T18:00:00.0,31.3,30.2,27.3,35.0,34.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",227,167,252
5562,2017-06-20T19:00:00.0,30.7,28.8,27.0,40.0,36.0,"(50.633, 3.067)","(43.530, 5.447)","(44.838, -0.579)","(47.478, -0.563)","(48.867, 2.333)",207,158,229
